Timestamp,Attr1,Attr2,Attr3,Attr8,Attr11,Attr12,Attr13,Attr14,Attr15,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr27,Attr29,Attr30,Attr31,Attr34,Attr35
21,11.409410855365277,13.580137540005094,16.3263692432043,15.87036120732311,10.606104775017602,14.285639795599126,12.53169533169533,17.64186116203638,9.975818081787159,24.34367117837223,23.587160818233247,24.65394245759909,22.879759480904998,25.093306718083703,20.339032845643107,20.467386580187892,20.204331571483824,25.04738746673304,16.670544439274078,23.389734557806012,23.12559201418405,23.902312288906206,23.943403160602717
22,7.38252269717877,12.34593193873822,15.306355537593785,17.41514101929738,7.57580514232665,7.143080613202628,14.093857493857492,18.90843146241715,10.013836517072654,19.127381671344153,21.06622141931717,19.50205508574668,18.394763381728925,24.79183501212087,22.22222222222222,14.91257396944268,22.160629109191703,19.822320932815103,16.670544439274078,18.77489831005996,15.000121438806982,21.316142721053087,21.361091294290595
23,11.073942435012892,13.580137540005094,16.3263692432043,14.325581395348836,3.0302996326909533,7.143080613202628,14.392628992628989,15.37115710054999,11.822910859563919,22.957594704370788,22.41017499680663,21.190217476890126,19.586893231594775,21.62645710491155,32.299195017333574,16.081040419912405,32.30952687894805,21.35020773899558,16.670544439274078,19.883004151465595,15.000121438806982,21.473109898674977,21.517824329290704
24,13.758323354810914,16.666482098758596,17.346382948814817,16.151410192973778,9.09089889807286,14.285639795599126,14.640786240786237,17.379865322239457,8.557620777074883,22.074792473385674,24.987682706519955,24.328750728334988,23.107148973417313,25.21176524709779,25.51853810447147,19.58978302296814,25.605904344463067,24.59457389572843,16.670544439274078,23.47360254958695,22.500182158210478,24.29418896683121,24.33469528936161
25,11.073942435012892,15.43227649749172,17.346382948814817,15.028203859475505,13.636404407708556,21.42872040880175,13.117444717444716,16.63750705119165,10.269821221963689,14.605018532333888,19.617342749219908,17.51074786223839,16.72977755789394,20.438571577153557,22.12820964804043,13.742435893149677,22.06716514116282,18.012023971356907,16.670544439274078,17.23172726129073,14.37471158283341,20.689356542824974,20.65741401301424
26,7.38252269717877,14.814896844996179,17.346382948814817,13.904007916872835,6.0605992653819065,7.143080613202628,12.697297297297297,15.37115710054999,11.563453316834307,24.015062702049804,24.051568402036462,24.242137919087885,22.33078986927483,22.50217015625125,13.27633821023562,18.128782053425162,13.59417300502772,24.443316931206798,16.670544439274078,22.684195076948882,22.500182158210478,23.981337143846886,24.022310136844155
27,10.40268881581865,15.43227649749172,17.346382948814817,15.167738743196434,7.57580514232665,7.143080613202628,10.638329238329234,17.467344168664503,10.006890841395494,16.749558894928178,19.521541577708444,18.051684225445264,17.18360512244782,21.66235968989767,31.638169105117814,13.742435893149677,31.65850199819518,18.464837542361522,16.670544439274078,17.61752002348304,14.37471158283341,20.689356542824974,20.73524007177292
28,10.40268881581865,14.814896844996179,17.346382948814817,13.061850569025236,7.57580514232665,7.143080613202628,11.534643734643735,14.80353617261317,10.342476645165535,30.609731547597903,24.123647378697477,25.822427993259943,23.03103533575629,23.241473386083797,28.24784064868676,18.713851091571662,28.213226762923817,25.877386126481454,16.670544439274078,23.372960959449824,22.500182158210478,23.745345111284312,23.786670125602612
29,9.395966776272022,14.814896844996179,17.346382948814817,16.71350816427511,6.0605992653819065,7.143080613202628,18.03685503685503,16.899502890988575,7.059822373483604,16.997643492367995,19.90565865586395,18.246169351663752,17.107491484786788,21.89922674432559,27.683765203595982,13.742435893149677,27.839370890808308,18.616094506883147,16.670544439274078,17.516878433345912,15.000121438806982,20.219537542218756,20.26612188425536
30,8.724713157077781,14.814896844996179,17.346382948814817,15.167738743196434,6.0605992653819065,7.143080613202628,14.799508599508599,16.244623466365816,13.74265906054253,23.708953544826933,21.698509151292868,22.727201146438638,21.101554621049228,23.331179844948835,18.267818320700396,18.128782053425162,18.341498001804823,22.85894809397078,16.670544439274078,21.375854405166265,18.75015179850873,22.25686325452498,22.22258252804981
31,4.362356578538891,12.34593193873822,17.346382948814817,14.044532409698169,4.545505509635696,7.143080613202628,12.993611793611793,15.545894443660977,7.094459361399956,19.63835304984191,20.521523329866252,20.194957559723466,19.095008848210384,23.87666912017665,21.376109054586053,16.37357493898566,21.32267629238108,20.33161653487526,16.670544439274078,19.295928208999033,15.000121438806982,20.846323720446865,20.891973106773026
32,5.033610197733133,11.728552286242676,16.3263692432043,13.482434438396831,7.57580514232665,7.143080613202628,14.289434889434888,14.585169581159215,20.816372785380448,18.609897332054423,20.737760259849274,19.372135871876033,17.940935817175045,19.67771679560928,20.15100769727951,14.03497041222293,20.204331571483824,19.84146738402037,16.670544439274078,18.48974713800478,18.124741942535152,21.316142721053087,21.361091294290595
33,21.47663125083154,19.752826657512095,21.428194900810034,14.185056902523502,6.0605992653819065,7.143080613202628,15.888452088452087,14.890794669299112,10.425459191413681,18.004191978400655,18.953121293407055,19.869765830459365,18.9817898121896,20.95175852661392,22.598272518949408,16.958643977132155,22.624726053886814,20.181316892913898,16.670544439274078,19.346249004067595,17.50054647463143,20.76729886550619,20.814147048014355
34,16.443021053098413,20.370206310007642,21.428194900810034,13.341909945571498,6.0605992653819065,7.143080613202628,13.076167076167073,14.759906924270199,10.020782192749811,19.776901488507583,20.025182022225877,19.761893513487973,18.224459117462374,21.78081821891176,23.071273282801577,15.20510848851593,23.27575093463968,20.237798923969446,16.670544439274078,18.77489831005996,18.124741942535152,21.159175543431193,21.126532200531813
35,12.751601315264288,19.752826657512095,21.428194900810034,13.904007916872835,4.545505509635696,7.143080613202628,13.36117936117936,15.24026935552108,7.391935339415065,13.52505121555532,18.464991514753383,19.02568463488764,18.451848609974693,20.998411885655766,21.564134202949642,16.081040419912405,21.693309269047315,19.48342874648184,16.670544439274078,18.892313498553275,18.75015179850873,21.23820039837187,21.28326523553192
36,9.395966776272022,17.90124140374968,21.428194900810034,10.814448292924295,6.0605992653819065,7.143080613202628,4.076167076167075,14.23591524467635,12.947105024099665,16.486672113870238,18.96863195927082,17.94381190847388,17.032329267596523,21.859773903721067,19.774957400552324,14.327504931296179,19.830475699368318,18.29539144919489,16.670544439274078,17.416236843208786,14.37471158283341,19.90560318697497,19.952655814255134
37,3.3556345389922644,13.580137540005094,19.387288924812427,12.780801583374565,4.545505509635696,7.143080613202628,11.497788697788694,14.541540332816243,9.97234524394858,20.513458145345602,21.618218645645154,21.86107305396765,20.363252335737258,21.52239961277212,25.51853810447147,16.958643977132155,25.699368312491945,22.123724367688453,16.670544439274078,20.755231265987337,21.250576834333177,22.099896076903086,22.065849493049694
38,6.711269077984529,13.580137540005094,19.387288924812427,13.061850569025236,6.0605992653819065,7.143080613202628,16.27223587223587,13.537186221971512,11.203740429133088,17.902352955107936,18.720461305450634,17.85719909922678,16.332083801115065,20.933807234120856,22.03419707385863,13.157366855003175,22.06716514116282,18.163280935878536,16.670544439274078,16.728519310605105,15.000121438806982,19.670693686671857,19.71809672049636
39,35.905891446347226,26.543449131238855,26.530020558415774,14.606630380999505,9.09089889807286,7.143080613202628,12.929238329238327,16.200994218022842,11.487416446263317,15.844849432188235,18.376489480118977,18.073731122344526,17.35390938671437,19.724370154651133,15.914566073212292,14.91257396944268,16.294959391517345,18.351873480250436,16.670544439274078,17.6678408185516,14.37471158283341,19.670693686671857,19.71809672049636
40,18.456465132191664,24.07393052125669,25.510006852805255,11.937654626422562,4.545505509635696,7.143080613202628,12.802948402948402,13.187711535749544,8.983043412300791,20.302082963278743,20.977719384682768,21.86107305396765,20.344223926322,21.292733076781527,22.22222222222222,16.958643977132155,22.160629109191703,22.123724367688453,16.670544439274078,20.72168406927496,21.8747723022369,22.25686325452498,22.30040858680848
41,24.16101217062957,29.012414037496814,29.591818804800475,12.640277090549231,4.545505509635696,7.143080613202628,12.524815724815722,14.104807149908332,10.0968190633208,17.165204210925193,18.912976040583207,17.965071416198167,17.032329267596523,19.90383307598147,19.398907103825138,14.327504931296179,19.366378754673203,18.276244997989625,16.670544439274078,17.365916048140225,14.37471158283341,19.356759331428076,19.405711567978898
42,26.5099246700752,33.3335179012414,32.6527384864086,14.606630380999505,6.0605992653819065,7.143080613202628,14.356265356265355,15.677002538428992,11.31094144978185,16.982841308749865,19.817156621229547,20.86581313680099,19.548836412764263,21.141972221999982,23.447323579528764,16.37357493898566,23.64960680675519,21.312872159145304,16.670544439274078,20.050740135027468,23.12559201418405,22.3348055772062,22.378234645567158
43,15.436299013551782,30.247173342487898,31.63272478079809,12.640277090549231,3.0302996326909533,7.143080613202628,15.39017199017199,13.406078127203497,10.280148345009989,18.908901441140593,19.873724932026793,18.657973890174958,17.240690350693587,20.91230568600939,19.492919678006935,14.327504931296179,19.459842722702078,18.974133144421685,16.670544439274078,17.65106722019541,15.000121438806982,19.278817008746856,19.326804591737467
44,9.395966776272022,25.926069478743308,29.591818804800475,11.656605640771895,4.545505509635696,7.143080613202628,12.91056511056511,12.925715695952617,10.0864919402745,20.33109524317027,20.930274994981847,21.644541030849908,20.268110288660974,20.89075413429767,24.95446265938069,17.543713015278662,24.951656568260926,21.803021310000194,16.670544439274078,20.553948085713085,19.999757122386026,21.316142721053087,21.361091294290595
45,3.3556345389922644,20.370206310007642,27.550912828802865,11.656605640771895,6.0605992653819065,7.143080613202628,11.684029484029484,13.1004530390636,7.744702551439127,13.49603893566379,16.66392949033777,16.017070597313428,15.044811904172933,19.8212771319535,13.27633821023562,12.572297816856675,13.313781100941089,16.917804284975784,16.670544439274078,15.923386589508116,16.87513661865786,18.729973153199964,18.700953369219793
46,5.704547038437902,18.518621056245223,26.530020558415774,11.937654626422562,3.0302996326909533,7.143080613202628,11.984766584766584,13.406078127203497,15.558679078710957,15.95438559096238,18.168464079122646,17.358781751468477,16.88105341274523,19.146578553655864,26.555614313414424,15.20510848851593,26.630785097331444,17.747802944724196,16.670544439274078,17.248500859646914,13.750516114929686,18.338096475274963,18.309661240460905
47,17.449743092645036,22.83972491998981,29.591818804800475,11.937654626422562,7.57580514232665,7.143080613202628,11.070270270270269,13.580815470314484,13.943261140955174,18.419837294397666,20.153829309684134,21.146911072266576,19.34142675013796,19.90383307598147,32.581232739878956,16.081040419912405,32.30952687894805,21.57709318577802,16.670544439274078,19.89977774982178,22.500182158210478,21.864986576599975,21.90911645804959
48,8.724713157077781,19.752826657512095,27.550912828802865,9.410192973775358,4.545505509635696,7.143080613202628,10.335135135135133,10.91700747426315,11.812492346048185,15.407296884436391,16.7834528566997,16.623360262043114,16.142751127433257,19.4193481930699,24.7664375110171,14.91257396944268,24.487559623565815,17.10639682934768,16.670544439274078,16.59433052375561,12.499696402982536,17.319433619121845,17.370343947943017
49,8.724713157077781,17.90124140374968,26.530020558415774,12.359228104898564,3.0302996326909533,7.143080613202628,12.648648648648647,13.66807396700042,8.519510951319953,14.84540599429228,18.67301691574972,20.129604258200658,19.246284703061672,21.228128425246616,25.988600975380454,16.958643977132155,25.976537321129307,20.595837561507977,16.670544439274078,19.732041766259904,21.8747723022369,21.473109898674977,21.517824329290704
50,4.362356578538891,14.814896844996179,25.510006852805255,12.640277090549231,7.57580514232665,7.143080613202628,12.485503685503685,14.061177901565364,11.988967342529651,19.470200243939985,19.176657360267154,20.06503834585282,18.924704583943832,21.759266667200038,25.800575827016864,16.66610945805891,26.070001289158178,20.21865247276417,16.670544439274078,19.17746467060846,17.50054647463143,19.827660864293755,19.874829755496467
51,7.38252269717877,15.43227649749172,24.489993147194742,10.814448292924295,3.0302996326909533,7.143080613202628,9.946928746928744,12.663719856155689,1.373233193749623,22.694707923312844,18.505136767577238,22.575235035668726,20.363252335737258,22.972304005888425,27.401727481050592,17.836247534351912,27.37527394611319,22.802466062915236,16.670544439274078,20.78877846269971,23.749787482087772,21.316142721053087,21.361091294290595
52,39.932779604533735,31.481378943754773,34.69364446240621,13.341909945571498,4.545505509635696,7.143080613202628,14.1007371007371,14.454281836130303,8.215180688097123,15.939583407344248,16.67944015620153,18.246169351663752,17.202633531863075,23.35988191149763,22.410247370585815,15.497643007589183,22.718190021915692,18.917651113366137,16.670544439274078,17.86912399882585,19.375561654482308,19.04390750844375,19.092245497978684
53,19.12740197289643,27.77765473250573,32.6527384864086,9.410192973775358,3.0302996326909533,0.0,11.706633906633904,10.655011634466225,10.408186392690224,17.67617558942295,19.065345522891924,21.57997511850207,20.306167107491486,23.148166668000094,19.962982548915917,17.836247534351912,19.923939667397192,21.859503341055735,16.670544439274078,20.671363274206396,23.749787482087772,21.395167575993764,21.439998270532026
54,9.395966776272022,23.45655086876114,30.61183251041099,11.937654626422562,4.545505509635696,7.143080613202628,11.143980343980342,13.624444718657456,9.90316265858531,17.522824967139154,18.688527581613474,20.36818317821766,19.43561737674348,25.287120672688435,22.692285093131208,17.836247534351912,22.718190021915692,20.784430105879874,16.670544439274078,19.883004151465595,21.250576834333177,19.983545509656185,20.031562790496572
55,8.724713157077781,21.604965614998726,29.591818804800475,11.095497278574964,6.0605992653819065,7.143080613202628,9.749385749385747,12.969565294034693,10.411659230528803,14.276410056011462,16.89567708618456,18.41939497015795,17.50518524156566,22.459117056428063,34.55843469063987,16.081040419912405,34.265824416655924,19.08709720653277,16.670544439274078,18.187822367593405,21.250576834333177,19.356759331428076,19.326804591737467
56,8.389244736725397,20.370206310007642,29.591818804800475,11.236021771400297,4.545505509635696,7.143080613202628,10.33071253071253,13.056823790720632,9.989618042672037,15.319667957417076,20.08904946990019,23.311443914269066,22.483017144596886,26.417602067348845,10.453023091838535,21.05245561833439,10.799922650509219,23.821057267035556,16.670544439274078,23.003941795613706,29.374833021640395,22.961591755434306,22.926259809326154
57,9.060498355919638,19.136000708740767,28.57092653441338,10.814448292924295,4.545505509635696,7.143080613202628,9.131203931203931,12.794827950923708,11.269450176657777,12.963160325411206,16.503348479042355,17.987118313097426,17.50518524156566,22.512920930306983,25.236500381926085,16.081040419912405,25.138584504318683,18.38920906010071,16.670544439274078,17.885897597182034,19.375561654482308,19.121849831124962,19.17007155673736
58,8.389244736725397,17.90124140374968,27.550912828802865,9.269668480950024,6.0605992653819065,7.143080613202628,9.815724815724815,10.78611972923424,10.38049508045103,16.246284651911854,19.505118519735042,23.00829908190422,21.87696230472095,24.271447544223182,25.424525530289678,19.58978302296814,25.418976408405314,23.46301862949702,16.670544439274078,22.38227030653751,28.75063755373667,22.7266822551312,22.76952677432605
59,11.409410855365277,17.283861751254136,27.550912828802865,11.376546264225631,3.0302996326909533,7.143080613202628,13.634398034398032,12.358094768015796,11.871347808365151,15.917676175589424,17.22413824565245,18.246169351663752,17.751603143493238,25.082555944027973,15.632528350666902,16.66610945805891,15.547247647286325,18.464837542361522,16.670544439274078,17.96976558896297,16.87513661865786,17.86827747466874,17.918369111702013
60,35.57042302599484,27.160275080010187,32.6527384864086,10.533399307273626,6.0605992653819065,7.143080613202628,12.085995085995084,11.834103088421944,9.1525727331051,18.68272407545561,20.78611704165983,23.765767468228844,22.198542423838795,23.58239793265115,18.0797931723368,19.006385610644912,18.064328993167468,24.179095904574087,16.670544439274078,22.717742273661255,30.00024287761397,23.43249328829999,23.474284973085155
61,14.76504539435754,22.83972491998981,30.61183251041099,10.392874814448293,3.0302996326909533,7.143080613202628,10.597051597051596,12.052469679875898,17.67902936010221,15.567752554856892,16.111932264009784,16.687926174390952,15.915361634920938,22.31910697570225,26.364651272107643,14.327504931296179,26.350393193244813,16.899615156330775,16.670544439274078,16.158216966494738,13.125106258956109,17.00549926387806,17.057958795425556
62,8.724713157077781,19.752826657512095,28.57092653441338,12.499752597723898,4.545505509635696,7.143080613202628,13.324324324324325,13.624444718657456,9.74057901345816,20.046893317702224,17.360084669987778,20.086297853577108,18.41379179114418,20.208855037562703,21.282096480404256,16.081040419912405,21.32267629238108,20.256945375174716,16.670544439274078,18.724577514991402,19.999757122386026,19.356759331428076,19.405711567978898
63,6.04033223727976,17.283861751254136,27.550912828802865,10.814448292924295,3.0302996326909533,7.143080613202628,14.526289926289923,11.572107248625016,10.107237576836535,12.109962461662342,15.590956369409318,17.358781751468477,16.57755028257188,20.047393412325686,10.170985369293142,14.620039450369429,10.148897769756351,17.860767006835285,16.670544439274078,17.063991277728853,19.999757122386026,18.886940330821854,18.935512462978576
64,8.389244736725397,17.283861751254136,27.550912828802865,11.236021771400297,3.0302996326909533,7.143080613202628,11.757248157248155,12.62009060781272,12.884868114413555,12.795599606854,14.118355504461599,15.649359852600744,14.723231785055091,16.917868086502228,14.877489864269346,13.449901374076425,14.989686734562335,16.333837523215074,16.670544439274078,15.402356690569045,18.124741942535152,16.84961461851563,16.901225760425444
65,7.047054276826385,16.049656149987264,26.530020558415774,10.533399307273626,3.0302996326909533,7.143080613202628,9.795085995085994,12.358094768015796,7.236297369965071,16.180562956647364,17.360084669987778,20.692587518306794,19.586893231594775,20.1909537486699,12.524237616781244,17.543713015278662,12.475828284130465,20.992169101457044,16.670544439274078,19.95009854489034,23.749787482087772,20.219537542218756,20.26612188425536
66,8.724713157077781,16.049656149987264,26.530020558415774,9.830776843146957,3.0302996326909533,7.143080613202628,9.26191646191646,11.572107248625016,13.113161507065396,15.458216396082749,14.975091695407022,15.822585471094945,14.363594847106734,16.752806202046546,19.680944826370528,11.98890040453345,19.64677065875983,16.14524497884317,16.670544439274078,14.798507149746298,15.62553129478056,16.535680263271843,16.509933631666556
67,15.436299013551782,17.90124140374968,27.550912828802865,7.162790697674419,4.545505509635696,7.143080613202628,1.2383292383292381,10.174649203215344,6.769292071145652,16.895212381730556,16.487837813178597,19.41544227649958,17.90287899834453,18.21346136921858,11.581173982020095,14.91257396944268,11.637875467319843,19.8041318041701,16.670544439274078,18.372331949511466,23.749787482087772,19.356759331428076,19.405711567978898
68,10.067220395466267,16.049656149987264,26.530020558415774,11.376546264225631,7.57580514232665,7.143080613202628,16.832923832923832,11.615736496967987,13.341454899717236,16.034317382500266,15.57544570354556,16.96981149903151,15.480562479782318,18.56518669344193,19.30489452964334,12.864832335929924,19.366378754673203,17.27680024507458,16.670544439274078,15.889839392795741,17.50054647463143,17.319433619121845,17.370343947943017
69,9.060498355919638,15.43227649749172,25.510006852805255,11.937654626422562,3.0302996326909533,7.143080613202628,16.37100737100737,12.445353264701735,9.830507235383465,14.393051262922308,15.775259575555193,18.44144186705721,17.145548303617307,18.73384883711627,28.720841412538928,15.79017752666243,28.58385973959005,19.011468724271953,16.670544439274078,17.78525600704491,22.500182158210478,18.886940330821854,18.935512462978576
70,8.389244736725397,14.814896844996179,24.489993147194742,9.690252350321622,3.0302996326909533,7.143080613202628,15.155773955773952,10.174649203215344,10.297512534202882,14.320224519521119,15.518877392748312,16.23360262043117,15.38542043270603,19.85717971693962,16.38462894412128,13.742435893149677,16.10803145545959,16.899615156330775,16.670544439274078,16.040801778001423,18.124741942535152,16.61362258595306,16.666666666666668
71,9.395966776272022,16.049656149987264,25.510006852805255,9.97130133597229,6.0605992653819065,7.143080613202628,8.878132678132678,11.96521118318996,9.813234436660007,12.751785143344346,14.174923815258847,14.566699737012017,13.493045116358726,15.902244961637239,18.173805746518596,11.98890040453345,18.064328993167468,15.315246319094754,16.670544439274078,14.244978403992114,16.249726762684283,15.75192690742184,15.80625635039021
72,8.724713157077781,16.049656149987264,24.489993147194742,10.814448292924295,10.606104775017602,14.285639795599126,11.633415233415233,12.13972817656184,8.426201282025506,14.50969246983315,15.622890093246475,17.099730712902158,16.199836355679032,17.750528038018736,25.51853810447147,15.20510848851593,25.512440376434185,17.559210400352296,16.670544439274078,16.69497211389273,18.75015179850873,17.00549926387806,17.057958795425556
